title,soldprice,solddate,bids,link
Apple iPhone 13 Pro - 512 GB - Silver (O2),280.0,2024-08-24,1 bid,https://www.ebay.co.uk/itm/156371993343?_nkw=iphone+13&epid=25049283084&hash=item24687f42ff%3Ag%3AD%7EgAAOSwbhxmyfEc&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnNxB9TVff5y7ZwvXmnh8M%2B1pxVgCt8LCpatyLqUrPoSmBVY%2B6ng6TsI0LgXsuo7q3xjMf13cmt37wN8WyzK70S1r9WpjIkiXiyJqG4JVbIHsNqFtMPeyxRnt%2FjCRReXPPvBcmQFn9M5OjjpX1HdjNBlQyq6CRDr5wjhT4VN5zy%2BFBVrmUhAaGJCKSwbrXAat2KEte3n7tZHlp7aTprOPuP28IR9AW83lck%2BI%2Bau5PfVMqoBwBoeeUfo%2BBz1YHbt0tkmqu3Mpo1mMIcUY6H0toK%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 128GB Starlight Color Unlocked GREAT CONDITION GD BATTERY,300.0,2024-08-24,7 bids,https://www.ebay.co.uk/itm/156370768979?_nkw=iphone+13&epid=22049282510&hash=item24686c9453%3Ag%3AcCoAAOSwc3Nmx7I3&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmQhxUhl3boZ3Cu5hPpmW3fgMCpB7pCPF2MCMIXcHHKTbtxGXZFi2Goq1kwzCqnNKnGlLK7%2FSIbQNSM78%2FPzwxuR7p%2FLE%2BN%2FYUmejSqBdDkShGWsEccPz%2F9t45903UU9IxaVN0HybE7Ob2FsXMu9oES9K%2Bcao%2BXdqS5lUH8FES9rC4veFIAgWKdP1mgAmfuAZxqCJc9U8vc2xYdepmDhABGbl9qW8GB4nViIPRI9Ysblw%3D%3D%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB Red - Unlocked-mint with 91% battery health-Mint,270.0,2024-08-24,3 bids,https://www.ebay.co.uk/itm/335543771393?_nkw=iphone+13&epid=2320328669&hash=item4e1ff7a101%3Ag%3AzO8AAOSwpWBmlaIk&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnsjR9T3eKT3BkWyTeLqOS%2B5Uyb1FhTyKNhNrfZ0GDcbToRtmcwmM0mpZotzQGOQVIr%2BirBBPsN62k9PnIO%2BkwfE%2FFhFKfNlhnDGbtFX8HQ301J0an9O58ctvVbiv9JpWSqVZkqc%2BPHgbKQW2gNndAXPLpDjfeSsyVzCm5rsRgPihN%2Btoxp2Jgktu8%2BfSR2MOAXfSivE8Dz9gXgQJy%2BLKNSq8yavjwtPyVL9MdUmtBkvisbfY6vJmkLnj2VB9eytG6%2Fe6Hd5Yow6jF0zbOHKE8o%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Graphite (Unlocked),369.0,2024-08-24,34 bids,https://www.ebay.co.uk/itm/186637409808?_nkw=iphone+13&epid=15049284865&hash=item2b7474de10%3Ag%3AUcAAAOSwvt9mwHm1&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkCHueAPW%2FM9wb%2BrZnDW81EpeTooIzHU2e0O%2FjP6fEW89KFUSeMncVnGhvQRwBTGP0oWcK%2BsImWn4onaEFXUdGmBHHmhHIFBeP7XJjNbIVYxtlQv%2B4RhMH3ts2OW7%2F%2BwolqFJKpUWWbGX3rs1T1mX%2FuhleVUA0ltNGwb%2FDQAbQwBF3j5FiWBamUVvQn%2ByZd%2FKjKPHrlaVehLf%2BJh%2FcNSxgjmuW5MKIwi525LlOJYRHXkQ%3D%3D%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight (Unlocked),341.0,2024-08-24,8 bids,https://www.ebay.co.uk/itm/226309690092?_nkw=iphone+13&epid=17049280668&hash=item34b11bd2ec%3Ag%3ApdUAAOSwpiNmyGJS&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl8JUuGQAgeUyl3Ka%2Bm%2FtPmTuJ2QotTDVGeGRBEnmpiroTc8HFn7eoseP2AEFibehaLHVLORcP2561kPAfqXxowsfnXRrsDHu%2B32voL79WDkV%2BeIilgAGAuB9fuQvTluQv5JKapMLqIj%2F8mPCHWHKXboFbMigCcReBDd6dnce3lfbySUbt5uba6%2BowMc3qgt2haeLgg4fK7fx6Sq3%2BW7sQviVRb%2FEO10hO5yeUDbr8NN0wKrY%2B1yuocxu%2F9Km%2F7J9tI2XQkgSm4Qkm6bYSH3MYy%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Gold (Unlocked),300.0,2024-08-24,1 bid,https://www.ebay.co.uk/itm/204956430548?_nkw=iphone+13&epid=9049279808&hash=item2fb85af0d4%3Ag%3AiGAAAOSw3mtmyEvY&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnExHZJN1uosLxoJ1RHf%2FUN9bAD3ruap3AKPVmNoDrzpAIlfLLp1Q6Mu2GwRwfsfj2EZZLOy1U6WdKf4syD5rDmH%2Fw%2BvHlXq1UmKZX9abnh7pgiMrIxy2Ev1yyKot%2BKLjww6%2BwZ6VxWephKYPMOVGgbGy7bs1OEpdg7GeYGxsFnqBgRZjI34miqO8MmYuD9SAfvHVC0RqLFQZgzlCcAM5sfR07dNy0vI6FxBxr7SyTaFVhOR%2B3pOn%2FTwX%2BroSF3xPedFOFMmVBWkRWzELAI5uLv%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 (PRODUCT)RED - 128GB - (Unlocked),275.0,2024-08-24,4 bids,https://www.ebay.co.uk/itm/266953416686?_nkw=iphone+13&epid=2320328669&hash=item3e27a9dfee%3Ag%3AwFcAAOSwFEJmwG0Z&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmjtaD710AQMnAosKXMpJwk4SzuQ1HoQL1d3PZDDJM841ZfeVi5oxQO9ZHquHOmF%2Ffz6gPEYzrAa0oUHUxJCWSf9vUj%2B%2B69Z31mzOIwyELYM8%2ByxWsbR6ljK5J%2B1TQkZn4L6nVitBoDBDW74PTnU7QChPzAX3KnWVtmIndxtEwPwYvVNsP6EQFDKcuUU9v97NLcqmLDFKQPtuiJN3l%2F8bjpPG%2FD7IpIu2flmZJeIFIEq5d0Ucp6TSIk36U6alBMB%2F65iGdb4sryaQ0oDddLHJyk%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 128gb Good Condition Midnight Dark Blue. Please Read description,225.0,2024-08-24,7 bids,https://www.ebay.co.uk/itm/266962013631?_nkw=iphone+13&hash=item3e282d0dbf%3Ag%3AohkAAOSwFQ1msNW8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk5d78Rco0V9TIGeZ9VpbzuGkvZbWR%2FDaIHC%2Bp7VIjyIC%2BHwVvdohXL0zIsDxKulAYqfDidQBB2%2FKQzM1VvUgLjX2JRvyQrZAKZu2ac8dLREvpyLNpFfRVw08hCqXmK7St2fxShGzMFa%2BaoZrmyAxOA8iBXiQNZvkl4dIKbGRKGzoevcN%2FonrDYVLdGGvJyQVbFnrjJ43Q%2FLJ6m1fEed%2Fqrskp%2FI8A7wFmEszdCXLV4ZAexm3BLz%2B67hHX3G%2FB53ToqSlFPzIVBvPCMiukrbAk7%7Ctkp%3ABk9SR9bN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Graphite (Unlocked),280.0,2024-08-24,1 bid,https://www.ebay.co.uk/itm/405187024524?_nkw=iphone+13&epid=28049285645&hash=item5e5707568c%3Ag%3AoXgAAOSw6upmyQ6e&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKm8WJ0WsBJuS6ItFgcN0xXy9TRyfM0SuNZtCDdkSu%2F1QpILxg9irN95Fge%2FfX8WPvxV%2BsJkbr9avVmKEAN%2B%2FzXtvRoP7TwJ5QJvoXGQdNOvcA70NykV9JORdzouFUDe8LnfgtLJNA38YtDjTSRdJTTDjzSaVFQCIsLdJF20yhb1S0e2y5iwQ77v7stcmHlrx2K2TcXsH1SHvCrQkMabyjzKEw3IwTpAcDcd8uYOxZnHeQ%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max  128GB - Sierra Blue (Unlocked)  Read Description,250.0,2024-08-24,1 bid,https://www.ebay.co.uk/itm/186649317462?_nkw=iphone+13&epid=27049276462&hash=item2b752a9056%3Ag%3AlL8AAOSwBdhmyGmO&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkYp2%2BPdJEq0sov2eYViwu5FioAudMi%2BAsZo3q5R2opusEGEQvoJ2isPWjHfCYvDcrWnfKV%2ByCNHrl6ExAXlixRYLLo0AhY4oMWY9jL10VUdOVnQ5D9L2V7b%2FeZP5cFNMCsuJHNLJUaBlA%2FZ1LMr%2FB8VOxbOqAPNcwwGfKKb55wtrwr1KAEjMEatiQGWAQBSu4DCqNtYtgLG9DsCcFl1qWoNAJyRJkvB0zd0lS0qc1CLA%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Starlight (Unlocked),200.0,2024-08-23,1 bid,https://www.ebay.co.uk/itm/266962497673?_nkw=iphone+13&epid=22049282510&hash=item3e28347089%3Ag%3A3EkAAOSwUT5myJ-u&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlvPvuFx%2BzFhn01BkmJ8AlgafWINwdPj14JDutYcMxEDFqMBkK9ppMuSvFbCHkk7sOhJ1HSk3YpYLkRWRVWK%2FL1HVJoBc06nAe5dGVbadd2Tr2FDOX26J7bSrUrQmA15Q37ApvZjAdRUfMILvyrDrzU%2Fb0mMrKvyna8PVRqftqa3NlgQ82ZCtukz75mE5n2ul4HHZlkBVCJxpq6aIagr6RSGZ3DgZMOfgT1pFhRzT8o6g%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max 128GB 5G Unlocked Silver,450.0,2024-08-23,67 bids,https://www.ebay.co.uk/itm/196558713978?_nkw=iphone+13&epid=17049280694&hash=item2dc3cff47a%3Ag%3AFFMAAOSwgPNmuz4f&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkB%2FMqJ6gPJ6f7qs%2B6cKgkg03Ehs37%2BuhsPK1EW56Gto5qc12eKgMakOux7Wc3Zs7O1mjlUhoK4v9PyX2r%2F74P7WYPdPGH%2FAEfWRcLrSSta9pYtIevcrMpH%2BKyix4%2Bmc2YHFtvygc%2FVJUZZHdC1Q3OepXqi361Cc1ud2BdZ0MWUzZCqua5I3NmudJosQWg3RdK%2B0m8Fhz%2Bc04jOvXKKwuHLKqakHVx%2BFmx2unyfi7gXm1EMVNFv4KGrVSA9Q0AowxyNDWn6oZyoCTnWOndkNxcU%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
"Apple iPhone 13 - 128GB - Used, Battery Health 81%. Please Read Description",205.0,2024-08-23,17 bids,https://www.ebay.co.uk/itm/256605761255?_nkw=iphone+13&epid=17049280668&hash=item3bbee52ee7%3Ag%3AgxAAAOSwFHpmv0Px&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk%2FbCKCWZ%2B2lwhxsMCIzXKiCIXKOcC96NQHXtjCGoNcrj%2BLBfWptcw1PFbNafp8O%2BxJ6Ee5VBhKt%2BUPW3GOqKCkmTGTIizJg7WEGSDHXC1AJI8Q%2BBX2ax63CNzgQpUlU9FN5nZb6rTUBhl7T6HauCsLAia3%2BPP5FGHZA6FWifow7xdw4zuDfI3OiU10ZhXZPkZsND%2FjxL9U7wnTweLW0knTzxnurQndSppJdEUKgMlrRg%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
"Apple iPhone 13 - 128GB - Blue (Unlocked) - Great Condition, 94% batt, As shown",346.0,2024-08-23,36 bids,https://www.ebay.co.uk/itm/335535983804?_nkw=iphone+13&epid=12049274306&hash=item4e1f80ccbc%3Ag%3AGPsAAOSw2i9mwdVy&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmmtLtdxWmEa0JHL%2BDb5MW3hVRn3naYFE7acx31V1%2B3joy74G0JWTE4o4ZA7t2QShNthrd8kbH%2BuYDL5HuDN03jgtABSrNl%2FuBWb9UsPixHbBZ91rdGJhGk1Jy4gsbvbhgeEOQ5NLJuXFozqskwcGo6ugPSWPDnF20aIpcmouG7wqfU7POH28Ky7xoPLRMO5%2FU63jy9USfYr9z5JEgXme%2BfVp0fEPNVBukUoNraqwAGxIEeKK6t%2BSG3onovYy1TQbXR9wM7DJTjDavxOP07sY5o%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Graphite (Unlocked) Mint Condition- 85% Battery H,171.76,2024-08-23,1 bid,https://www.ebay.co.uk/itm/335544032897?_nkw=iphone+13&epid=15049284865&hash=item4e1ffb9e81%3Ag%3AErsAAOSwbERmyJIL&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKn%2BIzZKCLIJrjQTR9DCGoaYgBrEPzf2x6BB5kn7q7qWiAmBoyrpEdpCdDznA6jl4AoEXCS2RlmF6ZtNuZb3hWoEzKLx47KPPjRRbss04HTuZgTc4yzefIsPfj%2FiKRoTU3WsY1h9CY5Q%2F4GekB%2Fq0fllcNDUpHGhQpvW11hVaRT6IijlTR%2FGHqkStEb8celFNZTgXLTl0QMGF0QXgSA0qZWb3sccNrueXRib3XnVLXLDNoUArsf4X%2FuaihVG3fVwXao%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iphone 13 mini 128gb unlocked,258.07,2024-08-23,20 bids,https://www.ebay.co.uk/itm/266952414250?_nkw=iphone+13&epid=24049280295&hash=item3e279a942a%3Ag%3ACikAAOSwU-Jmv1JT&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlpjAIMQoSENWkI4jAINPGSPhzDLEqB7zCN%2FeSZKMRvgNp01PtwYGvke9Tf9u82NWBDbTp0PArPGtJ6hXFREp08xSdLinfUUw3CVyNJNwQQWTTtOUQwa7UQ4UxGWBvOhola1gUP0p6n9Qm%2Ffq6RZpi7lB%2FA7YrsAyTt4csHCf9BhZeXzCgVe6PXNMDbEhhj6DW9WE2bqLZfNIWSx%2FVI6pKmSqqLaK0ubhJAqGvFVKOC8Hyfy6ebVwroh6vTahnWxNBqrVxBvi4c%2BSBe2hxpeQMeRQ6hBUyIAuJDB3LMMGV1gQ%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Blue (Unlocked),144.0,2024-08-23,13 bids,https://www.ebay.co.uk/itm/355977976580?_nkw=iphone+13&epid=12049274306&hash=item52e1f0db04%3Ag%3AdoEAAOSwHINmx7HO&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnFpZMCijOrk8JCWVxvE41htfiIRqMj94EOSVfXsjrTeGqixVB0mev018zCPTYd3xKJ11uqgJi13KiGNHEeMiPQag%2FcMSFKGhM9jRSH0OPjibF9eKOKLUNFbmvekK6zer6%2FkS98ODTbBIdlj06jM7dfeSww0OARlScWgWCNAiWU1jti7JK%2FUmDKl0p9fnBq8HqNWpN46WMqYvEkepbE%2FA9xpBCezJWWhX6G93543yhduZLOe8Uu3WIf15tjhaO%2BMUUk7k2P%2FxqbEHgGX8KMWaIx%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
iPhone 12 Mini 64GB - Blue - Unlocked *Great Condition*,146.0,2024-08-23,29 bids,https://www.ebay.co.uk/itm/186643626186?_nkw=iphone+13&epid=17041715540&hash=item2b74d3b8ca%3Ag%3AVVwAAOSwuvFmxLqu&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnPxFkszs33ZHCi4k1F2KqDjtI%2FF42gBwn8slO4Xf5zKHXCxdeFtXfYHXalSzdYTYWbOWgk3BtrESSFd74j2VTyGC8fkPIFnZBlXX6rbuVNeGg7eVkQ7BAlwmcRaSUlPwScHqXzAQnN%2FylBYIxJoZojFqc%2F8ZX--UJfb2VqHqjo%2BSFXeMLpeNQWKR%2BgUaMb9A0Q3F1DRth%2F99zqW16n0FVqRP1pIk5S03H8az%2BT43ESDQ%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 Green - 128GB - (Unlocked),397.2,2024-08-23,47 bids,https://www.ebay.co.uk/itm/276603387801?_nkw=iphone+13&epid=16052764082&hash=item4066d8bf99%3Ag%3A0X0AAOSwsMFmxLmZ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKna0gj2nzZcMlClL%2FjLVW0kgGx7hYqGDl0DMZRgz2xbftBphAVRxFeSot8xjJPTCgbdC%2FEZVovszgdh8hjch7rzcMGkUhtDNXSOLqmKl%2F%2Bprz4G1Ezvafz%2F8Q2Qw3YvAp5z6yrakSm5oOdOLC%2F1w4aj6PRf5Yr7kDucxTJ1D9l6MsRctHtiitoN99Vqf71TrBDf27n9Bak%2F1Dac2eomTuNMIYnWolmkDWOeZWpY5dxCrvYZ5GnwAvfrvXISBHSyoOnpuCdYR%2FTJB4Q1pYffZGGu%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Alpine Green (Unlocked),340.0,2024-08-23,2 bids,https://www.ebay.co.uk/itm/166933531539?_nkw=iphone+13&epid=4052765113&hash=item26de038b93%3Ag%3AZ90AAOSw-URmyKPr&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnrlDuQAzWcOJClUVRbMwIycaWQv%2BM3JzuBBZw7JiQqjAY%2BBqeELVwSpuUZLx9DBzd%2B0GAWSGrbH6GPYKClOuBqOMo%2FsXhAgK837G2I3SXmfDjM%2Fv7Crzivm6ZZl47vUQW4e%2BSy82agYkjoDguk%2BRSv%2BXMp3tezefJxVxsuE9VloQ3QE4jI1gr%2BS6pq82zZ2x53k8iq4PQ71DVGiEtAK7FgKvt64FIq%2F2FSFiECL%2FDIMQUnln1e7yfFow%2BOgTCiehdrCKjSL2yk1cAG2v%2FDDurA%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight (Unlocked),59.0,2024-08-23,4 bids,https://www.ebay.co.uk/itm/305732083569?_nkw=iphone+13&epid=17049280668&hash=item472f0d5f71%3Ag%3AJj0AAOSwpz1mv16N&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkwxtoGnf0UbXPXWtzm6j4Ram4X%2FDvGQ4kKc0ySwTP%2FYvFr8IZGpGAIoYPpRGJdUVOmnGYKJfAoRhzrDJ2bwPdkEK6NoCGTl1iz%2BcLtLd9HHGcZ8Q6gVOWT1d7GmrQU5eOkKBZ9yz0WyoLj%2FdJhkz8XrcksQEiJGpzJRQVzDPKl1nzxA60xlOu9VukApxpJKGX4FAA22Wkx7Qv2%2BeKpckcV1bEEaYuECmH1lhl0k15Low%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Pink (Unlocked),290.0,2024-08-23,18 bids,https://www.ebay.co.uk/itm/315685321350?_nkw=iphone+13&epid=15049284953&hash=item49804fba86%3Ag%3ANI4AAOSwVY5mxKGX&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn3OBrGoXpU3Q7H8FP4Bx1%2B78gCRGGZzGMJOI5vtHxhRmvKJTYEvx22mCDcSk8km7TSp4yOyvMQ%2BddfdbQcmeUS9m82%2FiSfnVKoFXQR1ooYnccULJyf0zELTpvDrVxRWQ16FeSRB2oe7HgZ%2B1G%2FUOxhcYOSSc0DO0GDUpWsW7WgIFnXq6OdmnywGt0Per5WXzD3fPeRc%2BURnnO0BKN8xDhPo3AdvUeAblJPgxZwq5287Q%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Working Apple iPhone 13  128GB -Midnight (Unlocked) Screen Crack Ref:66479,196.0,2024-08-23,27 bids,https://www.ebay.co.uk/itm/256612220005?_nkw=iphone+13&epid=17049280668&hash=item3bbf47bc65%3Ag%3AK-EAAOSwOrBmxzz5&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnwG90u1YSn%2FuIIA2fhpH%2FGmM5sskG7YrqEmf%2BYU9v6z82PFV2RDMRnDdND%2BKLQ1HoNWWdZnkq%2Bvufpcc5IpJFwHA%2BdJW%2FlnGZN7DGuv7YPpCEHQW7fW3AroI2JtvrhfQTsKUhjcQNcwRlt1tryowjg0Hg7uofBFeah%2B%2Bo%2BGZ21U%2FSOIuEI0YqktaAe5LraC2fMcf2klQKWTHHv6GVbD5CrjJRcuRGZJKUo55GVra5OOA%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Starlight (Unlocked),350.0,2024-08-23,7 bids,https://www.ebay.co.uk/itm/226297338930?_nkw=iphone+13&epid=22049282510&hash=item34b05f5c32%3Ag%3AlQEAAOSwwKRmv0op&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnGHRLlbEVmLHjJpWB0egntm7iRpgb%2BPMD2yx%2BY5AcopgiNLeyQglkhS4pw%2BxhozCryVhEO2Im3uVA2c2f2MIyli054kQia4F%2F88XjIvwKQBo7z0Ce92xiDYttU%2BfRzEnIjvPYdLQbZQqzuh9CDHbmo6bCO5YHlprZ8oB5pmsVoYWSQ5eKBemOmPPMdi79l4eA5qbJwryCGjpL7d9iXlBqE3kG7%2Fjecueo636HGTdpGZA%3D%3D%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Light Pink (Unlocked) Immaculate Condition,320.0,2024-08-23,30 bids,https://www.ebay.co.uk/itm/365070154294?_nkw=iphone+13&epid=15049284953&hash=item54ffe07a36%3Ag%3AKNsAAOSwErRmv0Pv&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnjHQSxvO6u6UxPfyghIwC7nXnbsUoRkkbxCUBZ0hhPIV1kcQMzCtLwdksmQNizL9OA65KGmeDNY43otcwy11dgyYBT5m93UGZDJKacCOVoSAccoEHzkOBhAjT4iedXGh8Rfe56J6AYOq22%2FxWGXboq6Y9otvNmWntKLRoARuaGTdfKaXzJRfLzuXNXhjkGVJEPqK25dRLHyTyz8u%2Bo5oPPXaV%2FooKU95tTcbqCk02MktPclYS7g%2Bejsozt1jbzMek%2Fv95OuM2UZpcsmsirF9XJ%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight (Unlocked),400.0,2024-08-23,1 bid,https://www.ebay.co.uk/itm/116300901173?_nkw=iphone+13&epid=17049280668&hash=item1b1412eb35%3Ag%3AjU0AAOSw2QFlqpuD&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmXU9Z7T2VL6BY1ZjMvQ7nHoN4sWXZ4uB8cI%2FcP48Xo0jpNSchZj%2F%2Buo21RnzYw6dooOBddhdlymn0wtrs112sGPurjg4a1tEp%2BrZyy3u6o77Ck2rtOpuP7weyNY1y9hteAbiZg35NwvqLZeGuZTJ6qSPeFIrb8rUbHTCdX%2FjeAQ6FDf5vmW5kmJRumHw4nkRSU8OkELY3mPDFUnWNks2zRUo%2FT5QkC9MehxoTivdFBmyysTufdRzslYqY0OSHxV%2B07uPzUgSbbAHZQYZXC8Cu%2B%7Ctkp%3ABk9SR9jN-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 512gb - Alpine Green - Unlocked - Good Condition,551.5,2024-08-23,20 bids,https://www.ebay.co.uk/itm/176530535521?_nkw=iphone+13&epid=11052764842&hash=item291a0a3461%3Ag%3Aj6UAAOSwlapmwcNO&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnfDXdLz4AAWxlNXF8HcAH%2FzdWWgSSxAtKG7ZvEEBxBpyBRtkb7QTyQbNCQo9mlHZplZEnz2nUB9kxrliYlncLwVPgmef%2FyIFzM2mf%2FNnxqzflP12ge%2BEGEIE6RJpfph55NubYYaFVHEJWqvefu6hzbP7Vp%2FH%2F5MBjxpS6Ala3MFwOjqdWAF4AJ84ajdk%2Br5n3VT7hSz5be7tTZlXB8YZEJQysCpxrwzFiPxtone8w0%2Bn6cV8H8XbrA6UpcmR3VjoOutfU9HKoem75e5Pu%2BXTm9%7Ctkp%3ABk9SR9rN-J-2ZA&LH_Auction=1
iphone 13 pro 128gb unlocked gold,369.99,2024-08-23,31 bids,https://www.ebay.co.uk/itm/375602386119?_nkw=iphone+13&epid=6049292520&hash=item5773a594c7%3Ag%3AUGIAAOSw6jVmrnpC&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkZ3LnULAU44szF1PBb0bM5L2CV8icxMJvGGSmbPvLmlCIPK6OkffVK9Zjd6QImT05XM0D54Y%2Fwd1mYGK1gr5QcmfoP3fxhT9t7NJ%2FVzXWmf3Qtw%2F2iV2vMDhMJDdGZrm92yK29Wm7GU2fPWBoErd4FBzZgCpjxzmoa68qEubj%2Bc8BzvJCJXfVw5pcmoKmQ4GIOSRz4TE21YqTVVOfiT6cxblq9xCPlIkRZOAyNokmcjEby4VB3Qh%2BYykLv2DmqTCs%3D%7Ctkp%3ABk9SR9rN-J-2ZA&LH_Auction=1
APPLE IPHONE-13-128GB- UNLOCKED-PINK-A2634- BATTERY 100%,296.52,2024-08-23,9 bids,https://www.ebay.co.uk/itm/204951166129?_nkw=iphone+13&epid=15049284953&hash=item2fb80a9cb1%3Ag%3A7vIAAOSwOuRmxF%7Eg&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKm57vvRI%2FTZEk4XZq7YwXkYooh8bCNkzJEJm%2FxQkV3qiwqPUVsBFcyWryxdIXJOZmJXkoxIAKMoQZscI0StXqIFil4lPfDJw7gTRHLbqehdOKSNUdpQJNNdWXrAeTDZjNUHvVB5xGrjAxM%2Buwo4N6qXMUvZHi3zKDeuU5elcq0Df5aTsjLOP5JEXmrZiJgNxGltmVQ4m9WJCTp%2BzX0D4tsXzgLXm6MkbuO%2FJ6fYNdteR2TAdMG2hyXkUkZgVQpEFmOejefZz1Gv2BVKulaQvMKyN35mPEGauUWRTsCulJItkg%3D%3D%7Ctkp%3ABk9SR9rN-J-2ZA&LH_Auction=1
